FECHA,CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,CATEGORIA,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,PETROLEO_MMB,GAS_MMMPC,CONDENSADO_MMB,LIQUIDOS_PLANTA_MMB,GAS_SECO_MMMPC
1/1/2022,Santuario,SANTUARIO,Terrestre,Cuencas del Sureste,3P,216.6,125.7,21.81618,18.20057,20.428197,0,0,0
1/1/2022,Santuario NE,SANTUARIO NE,Terrestre,Cuencas del Sureste,1P,521.7,363.4,62.405122,53.805671,48.586903,0,0,0
1/1/2022,Santuario NE,SANTUARIO NE,Terrestre,Cuencas del Sureste,2P,521.7,363.4,62.405122,53.805671,48.586903,0,0,0
1/1/2022,Santuario NE,SANTUARIO NE,Terrestre,Cuencas del Sureste,3P,521.7,363.4,62.405122,53.805671,48.586903,0,0,0
1/1/2022,Saramako,SARAMAKO,Terrestre,Cuencas del Sureste,1P,7.962197,70.254749,0,0,0,0,0,0
1/1/2022,Saramako,SARAMAKO,Terrestre,Cuencas del Sureste,2P,7.962197,70.254749,0,0,0,0,0,0
1/1/2022,Saramako,SARAMAKO,Terrestre,Cuencas del Sureste,3P,7.962197,70.254749,0,0,0,0,0,0
1/1/2022,Sarlat,SARLAT,Terrestre,Cuencas del Sureste,1P,2.749943,6.384799,0,0,0,0,0,0
1/1/2022,Sarlat,SARLAT,Terrestre,Cuencas del Sureste,2P,2.749943,6.384799,0,0,0,0,0,0
1/1/2022,Sarlat,SARLAT,Terrestre,Cuencas del Sureste,3P,2.749943,11.193099,0.596926,0.052347,3.122954,8.80E-05,0.189572,1.845911
1/1/2022,Sen,SEN,Terrestre,Cuencas del Sureste,1P,979.856057,2634.272518,10.515059,5.387178,24.162035,0.055558,1.767392,17.188716
1/1/2022,Sen,SEN,Terrestre,Cuencas del Sureste,2P,979.856057,2634.272518,10.515059,5.387178,24.162035,0.055558,1.767392,17.188716
1/1/2022,Sen,SEN,Terrestre,Cuencas del Sureste,3P,979.856057,2634.272518,10.515059,5.387178,24.162035,0.055558,1.767392,17.188716
1/1/2022,Shishito,SHISHITO,Terrestre,Cuencas del Sureste,1P,72.472543,59.294902,1.011024,0.912944,0.562452,1.60E-05,0.034142,0.332453
1/1/2022,Shishito,SHISHITO,Terrestre,Cuencas del Sureste,2P,77.633508,61.48887,1.011024,0.912944,0.562452,1.60E-05,0.034142,0.332453
1/1/2022,Shishito,SHISHITO,Terrestre,Cuencas del Sureste,3P,82.79858,63.684584,1.011024,0.912944,0.562452,1.60E-05,0.034142,0.332453
1/1/2022,Siamés,SIAMES,Terrestre,Tampico-Misantla,1P,1.232049,0.691743,0,0,0,0,0,0
1/1/2022,Siamés,SIAMES,Terrestre,Tampico-Misantla,2P,1.232049,0.691743,0,0,0,0,0,0
1/1/2022,Siamés,SIAMES,Terrestre,Tampico-Misantla,3P,1.232049,0.691743,0,0,0,0,0,0
1/1/2022,Sierrita,SIERRITA,Terrestre,Burgos,1P,0.000757,0.002164,0,0,0,0,0,0
1/1/2022,Sierrita,SIERRITA,Terrestre,Burgos,2P,0.000757,1.90132,0,0,0,0,0,0
1/1/2022,Sierrita,SIERRITA,Terrestre,Burgos,3P,0.000757,1.90132,0,0,0,0,0,0
1/1/2022,Sigma,SIGMA,Terrestre,Burgos,1P,0,132.388512,0.884,0,6.555674,0.053072,0.105694,3.771892
1/1/2022,Sigma,SIGMA,Terrestre,Burgos,2P,0,137.838963,1.042261,0,7.729322,0.062573,0.124616,4.447165
1/1/2022,Sigma,SIGMA,Terrestre,Burgos,3P,0,139.962525,1.523962,0,11.301581,0.091493,0.18221,6.50251
1/1/2022,Sihil,SIHIL,Aguas someras,Cuencas del Sureste,1P,1461.698693,436.257691,31.317019,29.905133,11.769483,0.289197,0.347574,4.031315
1/1/2022,Sihil,SIHIL,Aguas someras,Cuencas del Sureste,2P,1608.703163,564.726329,66.887855,63.297258,29.931228,0.735463,0.883923,10.252125
1/1/2022,Sihil,SIHIL,Aguas someras,Cuencas del Sureste,3P,1688.022825,580.312612,111.261371,105.227971,50.294444,1.235823,1.485285,17.226989
1/1/2022,Silozúchil,SILOZUCHIL,Terrestre,Tampico-Misantla,1P,0.337517,0.40504,0,0,0,0,0,0
1/1/2022,Silozúchil,SILOZUCHIL,Terrestre,Tampico-Misantla,2P,0.337517,0.40504,0,0,0,0,0,0
1/1/2022,Silozúchil,SILOZUCHIL,Terrestre,Tampico-Misantla,3P,0.337517,0.40504,0,0,0,0,0,0
1/1/2022,Simbad,SIMBAD,Terrestre,Burgos,1P,0,0.413831,0.033155,0,0.260796,0.000364,0.004171,0.14885
1/1/2022,Simbad,SIMBAD,Terrestre,Burgos,2P,0,0.413831,0.033155,0,0.260796,0.000364,0.004171,0.14885
1/1/2022,Simbad,SIMBAD,Terrestre,Burgos,3P,0,0.413831,0.033155,0,0.260796,0.000364,0.004171,0.14885
1/1/2022,Sinán,SINAN,Aguas someras,Cuencas del Sureste,1P,678.215983,1612.511119,2.21947,1.313427,4.80819,0.024648,0.280737,3.123976
1/1/2022,Sinán,SINAN,Aguas someras,Cuencas del Sureste,2P,678.215983,1612.511119,2.21947,1.313427,4.80819,0.024648,0.280737,3.123976
1/1/2022,Sinán,SINAN,Aguas someras,Cuencas del Sureste,3P,899.220766,1970.122098,47.937918,35.451095,66.265108,0.339692,3.869041,43.053759
1/1/2022,Sini,SINI,Terrestre,Cuencas del Sureste,1P,128.092148,294.597154,31.7874,21.394748,48.968746,0.057383,3.601205,35.0234
1/1/2022,Sini,SINI,Terrestre,Cuencas del Sureste,2P,143.258685,329.478174,37.542411,25.307164,57.6508,0.067557,4.23969,41.232973
1/1/2022,Sini,SINI,Terrestre,Cuencas del Sureste,3P,149.72238,344.342946,46.145366,31.139175,70.707102,0.082857,5.199862,50.571094
1/1/2022,Sitio,SITIO,Terrestre,Tampico-Misantla,1P,12.409255,4.682003,0,0,0,0,0,0
1/1/2022,Sitio,SITIO,Terrestre,Tampico-Misantla,2P,471.35244,177.840923,4.140943,3.360056,3.627556,0,0.12654,3.403215
1/1/2022,Sitio,SITIO,Terrestre,Tampico-Misantla,3P,2255.049303,850.828415,68.499951,55.535242,60.226611,0,2.100885,56.501992
1/1/2022,Sitio Grande,SITIO GRANDE,Terrestre,Cuencas del Sureste,1P,1152.583569,1837.838114,0.636647,0.38914,1.225526,0.000879,0.085867,0.836105
1/1/2022,Sitio Grande,SITIO GRANDE,Terrestre,Cuencas del Sureste,2P,1152.583569,1837.838114,0.636647,0.38914,1.225526,0.000879,0.085867,0.836105
1/1/2022,Sitio Grande,SITIO GRANDE,Terrestre,Cuencas del Sureste,3P,1152.583569,1837.838114,0.636647,0.38914,1.225526,0.000879,0.085867,0.836105
1/1/2022,Socavón,SOCAVON,Terrestre,Burgos,1P,0,2.580845,0,0,0,0,0,0
1/1/2022,Socavón,SOCAVON,Terrestre,Burgos,2P,0,2.580845,0,0,0,0,0,0
1/1/2022,Socavón,SOCAVON,Terrestre,Burgos,3P,0,2.580845,0,0,0,0,0,0
1/1/2022,Soledad,SOLEDAD,Terrestre,Tampico-Misantla,1P,367.482127,183.740699,23.408928,16.195705,33.508501,0,1.168877,31.43622
1/1/2022,Soledad,SOLEDAD,Terrestre,Tampico-Misantla,2P,847.316269,423.657295,94.162891,62.069565,149.087216,0,5.200609,139.867152
1/1/2022,Soledad,SOLEDAD,Terrestre,Tampico-Misantla,3P,913.036091,456.517141,108.345528,71.264841,172.255634,0,6.008792,161.602757
1/1/2022,Soledad Norte,SOLEDAD NORTE,Terrestre,Tampico-Misantla,1P,309.060439,123.623931,11.26756,8.055131,28.370686,0,0.520563,14.000209
1/1/2022,Soledad Norte,SOLEDAD NORTE,Terrestre,Tampico-Misantla,2P,314.612423,125.84472,12.457406,8.905889,31.365355,0,0.575511,15.478002
1/1/2022,Soledad Norte,SOLEDAD NORTE,Terrestre,Tampico-Misantla,3P,314.612423,125.84472,12.457406,8.905889,31.365355,0,0.575511,15.478002
1/1/2022,Solís Tierra Amarilla,SOLIS TIERRA AMARILLA,Terrestre,Tampico-Misantla,1P,83.344528,51.473817,0.705133,0.705133,0.446504,0,0,0
1/1/2022,Solís Tierra Amarilla,SOLIS TIERRA AMARILLA,Terrestre,Tampico-Misantla,2P,83.344528,51.473817,0.705133,0.705133,0.446504,0,0,0
1/1/2022,Solís Tierra Amarilla,SOLIS TIERRA AMARILLA,Terrestre,Tampico-Misantla,3P,83.344528,51.473817,0.935176,0.935176,0.575351,0,0,0
1/1/2022,Sultán,SULTAN,Terrestre,Burgos,1P,0,87.9353,0.131149,0,1.162605,0.00236,0.016382,0.584622
1/1/2022,Sultán,SULTAN,Terrestre,Burgos,2P,0,99.576543,0.378773,0,3.357731,0.006816,0.047313,1.688452
1/1/2022,Sultán,SULTAN,Terrestre,Burgos,3P,0,119.612093,0.690831,0,6.124052,0.012431,0.086293,3.07951
1/1/2022,Sunuapa,SUNUAPA,Terrestre,Cuencas del Sureste,1P,288.291334,933.983428,8.828372,3.393449,26.062387,0.020162,1.885222,18.356885
1/1/2022,Sunuapa,SUNUAPA,Terrestre,Cuencas del Sureste,2P,359.373501,1012.31582,13.528219,6.276346,34.775306,0.026904,2.51547,24.493777
1/1/2022,Sunuapa,SUNUAPA,Terrestre,Cuencas del Sureste,3P,432.218927,1164.18312,13.528219,6.276346,34.775306,0.026904,2.51547,24.493777
1/1/2022,Sur Chinampa Norte de Amatlán,SUR CHINAMPA NORTE DE AMATLAN,Terrestre,Tampico-Misantla,1P,718.781998,422.209987,3.368362,3.368362,1.518777,0,0,0
1/1/2022,Sur Chinampa Norte de Amatlán,SUR CHINAMPA NORTE DE AMATLAN,Terrestre,Tampico-Misantla,2P,718.781998,422.209987,4.107914,4.107914,1.892526,0,0,0
1/1/2022,Sur Chinampa Norte de Amatlán,SUR CHINAMPA NORTE DE AMATLAN,Terrestre,Tampico-Misantla,3P,718.781998,422.209987,4.683215,4.683215,2.183664,0,0,0
1/1/2022,Sur de Amatlán,SUR DE AMATLAN,Terrestre,Tampico-Misantla,1P,451.549986,304.231146,1.7141,1.7141,0.777673,0,0,0
1/1/2022,Sur de Amatlán,SUR DE AMATLAN,Terrestre,Tampico-Misantla,2P,451.549986,304.231146,1.865063,1.865063,0.853455,0,0,0
1/1/2022,Sur de Amatlán,SUR DE AMATLAN,Terrestre,Tampico-Misantla,3P,451.549986,304.231146,2.189999,2.189999,0.999327,0,0,0
1/1/2022,Surco,SURCO,Terrestre,Burgos,1P,0,0.930105,0.053614,0,0.559119,0.000382,0.006771,0.241639
1/1/2022,Surco,SURCO,Terrestre,Burgos,2P,0,0.930105,0.053614,0,0.559119,0.000382,0.006771,0.241639
1/1/2022,Surco,SURCO,Terrestre,Burgos,3P,0,0.930105,0.053614,0,0.559119,0.000382,0.006771,0.241639
1/1/2022,Suuk,SUUK,Aguas someras,Cuencas del Sureste,1P,233.458882,151.759608,68.350532,63.256293,41.327208,0.196241,1.560085,17.360255
1/1/2022,Suuk,SUUK,Aguas someras,Cuencas del Sureste,2P,409.117753,265.946402,121.828615,112.748597,73.661993,0.349782,2.78071,30.943077
1/1/2022,Suuk,SUUK,Aguas someras,Cuencas del Sureste,3P,777.048687,505.119372,237.321264,219.63333,143.494029,0.681377,5.416841,60.277309
1/1/2022,Tabscoob,TABSCOOB,Aguas someras,Cuencas del Sureste,1P,0,0,0,0,0,0,0,0
1/1/2022,Tabscoob,TABSCOOB,Aguas someras,Cuencas del Sureste,2P,0,0,0,0,0,0,0,0
1/1/2022,Tabscoob,TABSCOOB,Aguas someras,Cuencas del Sureste,3P,0,193.207198,27.058448,0,140.7291,0,0,140.7291
1/1/2022,Tacuilolapa,TACUILOLAPA,Terrestre,Cuencas del Sureste,1P,20.380581,21.285233,0,0,0,0,0,0
1/1/2022,Tacuilolapa,TACUILOLAPA,Terrestre,Cuencas del Sureste,2P,20.380581,21.285233,0,0,0,0,0,0
1/1/2022,Tacuilolapa,TACUILOLAPA,Terrestre,Cuencas del Sureste,3P,20.380581,21.285233,0,0,0,0,0,0
1/1/2022,Tajín,TAJIN,Terrestre,Tampico-Misantla,1P,885.460436,548.984382,102.97401,86.735435,121.51122,0,2.631403,70.769952
1/1/2022,Tajín,TAJIN,Terrestre,Tampico-Misantla,2P,1580.273303,979.767506,231.593863,193.487356,285.146217,0,6.175023,166.073422
1/1/2022,Tajín,TAJIN,Terrestre,Tampico-Misantla,3P,1855.682847,1150.521085,264.423719,220.755273,326.765516,0,7.076315,190.313125
1/1/2022,Takín,TAKIN,Aguas someras,Cuencas del Sureste,1P,158.009842,13.493692,17.0333,16.470271,2.589456,0,0.174308,2.021705
1/1/2022,Takín,TAKIN,Aguas someras,Cuencas del Sureste,2P,158.009842,13.493692,17.0333,16.470271,2.589456,0,0.174308,2.021705
1/1/2022,Takín,TAKIN,Aguas someras,Cuencas del Sureste,3P,158.009842,13.493692,17.0333,16.470271,2.589456,0,0.174308,2.021705
1/1/2022,Talud,TALUD,Terrestre,Burgos,1P,0,1.943803,0.225808,0,1.386265,0.001128,0.028579,1.019905
1/1/2022,Talud,TALUD,Terrestre,Burgos,2P,0,1.943803,0.225808,0,1.386265,0.001128,0.028579,1.019905
1/1/2022,Talud,TALUD,Terrestre,Burgos,3P,0,5.861891,0.709752,0,4.357262,0.003545,0.089829,3.205732
1/1/2022,Tamaulipas Constituciones,TAMAULIPAS CONSTITUCIONES,Terrestre,Tampico-Misantla,1P,2553.558511,1332.767715,75.727342,61.268136,67.169187,0,2.343063,63.015214
1/1/2022,Tamaulipas Constituciones,TAMAULIPAS CONSTITUCIONES,Terrestre,Tampico-Misantla,2P,2607.812106,1352.520194,104.562713,84.490226,93.245272,0,3.252674,87.478665
1/1/2022,Tamaulipas Constituciones,TAMAULIPAS CONSTITUCIONES,Terrestre,Tampico-Misantla,3P,2607.812106,1352.520194,157.513929,127.798719,138.039843,0,4.815243,129.502988
1/1/2022,Tametute,TAMETUTE,Terrestre,Tampico-Misantla,1P,0.2496,0.080861,0,0,0,0,0,0
1/1/2022,Tametute,TAMETUTE,Terrestre,Tampico-Misantla,2P,0.2496,0.080861,0,0,0,0,0,0
1/1/2022,Tametute,TAMETUTE,Terrestre,Tampico-Misantla,3P,0.2496,0.080861,0,0,0,0,0,0
1/1/2022,Tamiahua,TAMIAHUA,Terrestre,Tampico-Misantla,1P,1.155521,0.587791,0,0,0,0,0,0
1/1/2022,Tamiahua,TAMIAHUA,Terrestre,Tampico-Misantla,2P,7.631924,3.882209,0,0,0,0,0,0
1/1/2022,Tamiahua,TAMIAHUA,Terrestre,Tampico-Misantla,3P,7.631924,3.882209,0,0,0,0,0,0
1/1/2022,Tangram,TANGRAM,Terrestre,Burgos,1P,0,80.01583,1.153639,0,6,0,0,5.999996
1/1/2022,Tangram,TANGRAM,Terrestre,Burgos,2P,0,400.047182,1.153639,0,6,0,0,5.999996
1/1/2022,Tangram,TANGRAM,Terrestre,Burgos,3P,0,1200.077609,1.153639,0,6,0,0,5.999996
1/1/2022,Tapijulapa,TAPIJULAPA,Terrestre,Cuencas del Sureste,1P,1.610893,10.068079,0,0,0,0,0,0
1/1/2022,Tapijulapa,TAPIJULAPA,Terrestre,Cuencas del Sureste,2P,1.610893,10.068079,0,0,0,0,0,0
1/1/2022,Tapijulapa,TAPIJULAPA,Terrestre,Cuencas del Sureste,3P,1.610893,10.068079,0,0,0,0,0,0
1/1/2022,Taratunich,TARATUNICH,Aguas someras,Cuencas del Sureste,1P,1013.962921,1059.081896,7.430101,4.801424,13.889404,0.061876,0.817564,9.09766
1/1/2022,Taratunich,TARATUNICH,Aguas someras,Cuencas del Sureste,2P,1013.962921,1059.081896,11.914806,6.921034,26.386093,0.117547,1.55315,17.283081
1/1/2022,Taratunich,TARATUNICH,Aguas someras,Cuencas del Sureste,3P,1013.962921,1059.081896,11.914806,6.921034,26.386093,0.117547,1.55315,17.283081
1/1/2022,Teca,TECA,Aguas someras,Cuencas del Sureste,1P,66.319855,81.712133,11.270586,8.501422,14.244027,0.080456,0.856393,9.529741
1/1/2022,Teca,TECA,Aguas someras,Cuencas del Sureste,2P,141.247262,209.833209,29.701532,21.546304,41.948869,0.236944,2.522091,28.065226
1/1/2022,Teca,TECA,Aguas someras,Cuencas del Sureste,3P,141.247262,209.833209,60.585788,41.286056,99.273974,0.560739,5.968648,66.417679
1/1/2022,Tecoalli,TECOALLI,Aguas someras,Cuencas del Sureste,1P,39.009591,27.811527,4.99824,4.417583,3.083566,0,0,3.083566
1/1/2022,Tecoalli,TECOALLI,Aguas someras,Cuencas del Sureste,2P,60.205965,42.923252,17.038641,14.254341,14.785973,0,0,14.785973
1/1/2022,Tecoalli,TECOALLI,Aguas someras,Cuencas del Sureste,3P,65.257932,46.524998,26.829273,23.015685,20.251989,0,0,20.251989
1/1/2022,Tecoco,TECOCO,Terrestre,Burgos,1P,0,0.771897,0,0,0,0,0,0
1/1/2022,Tecoco,TECOCO,Terrestre,Burgos,2P,0,0.771897,0,0,0,0,0,0
1/1/2022,Tecoco,TECOCO,Terrestre,Burgos,3P,0,0.771897,0,0,0,0,0,0
1/1/2022,Tecuma,TECUMA,Terrestre,Burgos,1P,0,0.830831,0,0,0,0,0,0
1/1/2022,Tecuma,TECUMA,Terrestre,Burgos,2P,0,0.830831,0,0,0,0,0,0
1/1/2022,Tecuma,TECUMA,Terrestre,Burgos,3P,0,0.830831,0,0,0,0,0,0
1/1/2022,Teekit,TEEKIT,Aguas someras,Cuencas del Sureste,1P,0,0,0,0,0,0,0,0
1/1/2022,Teekit,TEEKIT,Aguas someras,Cuencas del Sureste,2P,63.082289,12.267429,12.078956,11.747041,2.609669,0.003196,0.104702,1.165101
1/1/2022,Teekit,TEEKIT,Aguas someras,Cuencas del Sureste,3P,63.082289,12.267429,12.078956,11.747041,2.609669,0.003196,0.104702,1.165101
1/1/2022,Teekit Profundo,TEEKIT PROFUNDO,Aguas someras,Cuencas del Sureste,1P,36.994503,18.570537,4.739501,4.204107,4.209507,0.005155,0.168889,1.879357
1/1/2022,Teekit Profundo,TEEKIT PROFUNDO,Aguas someras,Cuencas del Sureste,2P,50.87344,25.903772,6.509741,5.865286,5.066987,0.006205,0.203292,2.262184
1/1/2022,Teekit Profundo,TEEKIT PROFUNDO,Aguas someras,Cuencas del Sureste,3P,84.485418,43.005738,17.403168,15.659865,13.706618,0.016785,0.549921,6.119393
1/1/2022,Tejada,TEJADA,Terrestre,Tampico-Misantla,1P,26.259258,17.690827,0.430036,0.430036,0.29395,0,0,0
1/1/2022,Tejada,TEJADA,Terrestre,Tampico-Misantla,2P,26.259258,17.690827,0.430036,0.430036,0.29395,0,0,0
1/1/2022,Tejada,TEJADA,Terrestre,Tampico-Misantla,3P,26.259258,17.690827,0.430036,0.430036,0.29395,0,0,0
1/1/2022,Tekel,TEKEL,Aguas someras,Cuencas del Sureste,1P,310.198319,36.044973,60.665456,59.460114,6.918241,0.027196,0.364743,4.230451
1/1/2022,Tekel,TEKEL,Aguas someras,Cuencas del Sureste,2P,668.343023,77.661305,202.411169,198.389529,23.082811,0.090739,1.216971,14.114962
1/1/2022,Tekel,TEKEL,Aguas someras,Cuencas del Sureste,3P,738.615821,85.826988,257.45591,252.340604,29.36007,0.115415,1.54792,17.953458
1/1/2022,Temapache,TEMAPACHE,Terrestre,Tampico-Misantla,1P,18.346227,13.80283,0.165641,0.165641,0.102878,0,0,0
1/1/2022,Temapache,TEMAPACHE,Terrestre,Tampico-Misantla,2P,18.346227,13.80283,0.165641,0.165641,0.102878,0,0,0
1/1/2022,Temapache,TEMAPACHE,Terrestre,Tampico-Misantla,3P,18.346227,13.80283,0.165641,0.165641,0.102878,0,0,0
1/1/2022,Tenexcuila,TENEXCUILA,Terrestre,Tampico-Misantla,1P,27.130353,8.681696,0,0,0,0,0,0
1/1/2022,Tenexcuila,TENEXCUILA,Terrestre,Tampico-Misantla,2P,201.45461,64.465348,8.700601,4.14922,21.143111,0,0.737535,19.835549
1/1/2022,Tenexcuila,TENEXCUILA,Terrestre,Tampico-Misantla,3P,1080.881464,345.881383,55.448089,26.442762,134.742143,0,4.700209,126.409228
1/1/2022,Teotleco,TEOTLECO,Terrestre,Cuencas del Sureste,1P,184.025847,839.951031,58.924211,21.868113,175.601019,0.247534,12.815399,124.786786
1/1/2022,Teotleco,TEOTLECO,Terrestre,Cuencas del Sureste,2P,286.404383,1120.247615,61.115125,22.170151,184.551999,0.260152,13.468644,131.147592
1/1/2022,Teotleco,TEOTLECO,Terrestre,Cuencas del Sureste,3P,325.506519,1225.056836,61.115125,22.170151,184.551999,0.260152,13.468644,131.147592
1/1/2022,Tepetate Norte Chinampa,TEPETATE NORTE CHINAMPA,Terrestre,Tampico-Misantla,1P,560.671532,283.313722,0.846354,0.846354,0.407624,0,0,0
1/1/2022,Tepetate Norte Chinampa,TEPETATE NORTE CHINAMPA,Terrestre,Tampico-Misantla,2P,560.671532,283.313722,1.535751,1.535751,0.754722,0,0,0
1/1/2022,Tepetate Norte Chinampa,TEPETATE NORTE CHINAMPA,Terrestre,Tampico-Misantla,3P,560.671532,283.313722,3.381125,3.381125,1.700576,0,0,0
1/1/2022,Tepetitán,TEPETITAN,Terrestre,Cuencas del Sureste,1P,0,99.700319,0.252011,0,1.310692,0,0,1.310692
1/1/2022,Tepetitán,TEPETITAN,Terrestre,Cuencas del Sureste,2P,0,113.906804,0.252011,0,1.310692,0,0,1.310692
1/1/2022,Tepetitán,TEPETITAN,Terrestre,Cuencas del Sureste,3P,0,113.906804,0.252011,0,1.310692,0,0,1.310692
1/1/2022,Tepeyil,TEPEYIL,Terrestre,Cuencas del Sureste,1P,18.111377,60.002874,0,0,0,0,0,0
1/1/2022,Tepeyil,TEPEYIL,Terrestre,Cuencas del Sureste,2P,121.094563,224.51475,0,0,0,0,0,0
1/1/2022,Tepeyil,TEPEYIL,Terrestre,Cuencas del Sureste,3P,148.667866,240.534807,5.223639,4.688079,2.711328,0.006084,0.183959,1.797011
1/1/2022,Tepozán,TEPOZAN,Terrestre,Burgos,1P,0,7.800334,0.65914,0,3.630962,0.007262,0,3.630962
1/1/2022,Tepozán,TEPOZAN,Terrestre,Burgos,2P,0,14.492702,1.237801,0,6.792681,0.01829,0,6.792681
1/1/2022,Tepozán,TEPOZAN,Terrestre,Burgos,3P,0,40.139058,4.048221,0,22.011419,0.096441,0,22.011419
1/1/2022,Tequis,TEQUIS,Terrestre,Burgos,1P,0,0.571397,0,0,0,0,0,0
1/1/2022,Tequis,TEQUIS,Terrestre,Burgos,2P,0,0.571397,0,0,0,0,0,0
1/1/2022,Tequis,TEQUIS,Terrestre,Burgos,3P,0,0.571397,0,0,0,0,0,0
1/1/2022,Terra,TERRA,Terrestre,Cuencas del Sureste,1P,212.177707,589.089324,13.396639,7.513543,27.712726,0.064597,2.027389,19.717304
1/1/2022,Terra,TERRA,Terrestre,Cuencas del Sureste,2P,233.358517,638.825954,20.647946,12.353493,39.071585,0.091075,2.858372,27.799008
1/1/2022,Terra,TERRA,Terrestre,Cuencas del Sureste,3P,245.248912,666.746896,24.708065,15.063456,45.431586,0.1059,3.323653,32.324079
1/1/2022,Terregal,TERREGAL,Terrestre,Burgos,1P,0,29.598776,0.073071,0,0.640253,0.003792,0.008812,0.314482
1/1/2022,Terregal,TERREGAL,Terrestre,Burgos,2P,0,29.598776,0.073071,0,0.640253,0.003792,0.008812,0.314482
1/1/2022,Terregal,TERREGAL,Terrestre,Burgos,3P,0,29.598776,0.073071,0,0.640253,0.003792,0.008812,0.314482
1/1/2022,Tetl,TETL,Aguas someras,Cuencas del Sureste,1P,79.492015,34.507819,7.131109,6.899686,1.871087,0.00769,0.071262,0.792989
1/1/2022,Tetl,TETL,Aguas someras,Cuencas del Sureste,2P,79.492015,34.507819,15.24556,14.397187,6.859213,0.028191,0.26124,2.907016
1/1/2022,Tetl,TETL,Aguas someras,Cuencas del Sureste,3P,79.492015,34.507819,35.202974,33.390279,14.655889,0.060235,0.558184,6.211341
1/1/2022,Tiburón,TIBURON,Aguas someras,Tampico-Misantla,1P,0,0,0,0,0,0,0,0
1/1/2022,Tiburón,TIBURON,Aguas someras,Tampico-Misantla,2P,0,0,0,0,0,0,0,0
1/1/2022,Tiburón,TIBURON,Aguas someras,Tampico-Misantla,3P,62.539537,21.76997,0,0,0,0,0,0
1/1/2022,Tierra Blanca Chapopote Núñez,TIERRA BLANCA CHAPOPOTE NUNEZ,Terrestre,Tampico-Misantla,1P,352.523161,197.134933,1.28161,1.28161,0.694197,0,0,0
1/1/2022,Tierra Blanca Chapopote Núñez,TIERRA BLANCA CHAPOPOTE NUNEZ,Terrestre,Tampico-Misantla,2P,352.523161,197.134933,1.28161,1.28161,0.694197,0,0,0
1/1/2022,Tierra Blanca Chapopote Núñez,TIERRA BLANCA CHAPOPOTE NUNEZ,Terrestre,Tampico-Misantla,3P,352.523161,197.134933,4.318497,4.318497,2.364517,0,0,0
1/1/2022,Tierra Colorada,TIERRA COLORADA,Terrestre,Cuencas del Sureste,1P,0,0,0,0,0,0,0,0
1/1/2022,Tierra Colorada,TIERRA COLORADA,Terrestre,Cuencas del Sureste,2P,0,0,0,0,0,0,0,0
1/1/2022,Tierra Colorada,TIERRA COLORADA,Terrestre,Cuencas del Sureste,3P,0,0,0,0,0,0,0,0
1/1/2022,Tigrillo,TIGRILLO,Terrestre,Burgos,1P,5.037071,49.1192,0.016113,0,0.077868,0,0.00205,0.073142
1/1/2022,Tigrillo,TIGRILLO,Terrestre,Burgos,2P,5.037071,49.1192,0.693526,0,3.351551,0,0.088217,3.148171
1/1/2022,Tigrillo,TIGRILLO,Terrestre,Burgos,3P,5.037071,51.484644,1.106267,0,5.346175,0,0.140718,5.021757
1/1/2022,Tihuatlán,TIHUATLAN,Terrestre,Tampico-Misantla,1P,3.794024,1.897008,0.074216,0.074216,0.038752,0,0,0
1/1/2022,Tihuatlán,TIHUATLAN,Terrestre,Tampico-Misantla,2P,3.794024,1.897008,0.074216,0.074216,0.038752,0,0,0
1/1/2022,Tihuatlán,TIHUATLAN,Terrestre,Tampico-Misantla,3P,3.794024,1.897008,0.074216,0.074216,0.038752,0,0,0
1/1/2022,Tijerina,TIJERINA,Terrestre,Burgos,1P,0,0.784476,0,0,0,0,0,0
1/1/2022,Tijerina,TIJERINA,Terrestre,Burgos,2P,0,0.784476,0,0,0,0,0,0
1/1/2022,Tijerina,TIJERINA,Terrestre,Burgos,3P,0,0.784476,0,0,0,0,0,0
1/1/2022,Tilingo,TILINGO,Terrestre,Burgos,1P,0,6.82298,0,0,0,0,0,0
1/1/2022,Tilingo,TILINGO,Terrestre,Burgos,2P,0,12.509121,0.391462,0,2.068681,0.109137,0.035912,1.28158
1/1/2022,Tilingo,TILINGO,Terrestre,Burgos,3P,0,17.057774,0.686665,0,3.628681,0.191438,0.062993,2.248024
1/1/2022,Tinta,TINTA,Terrestre,Burgos,1P,0,21.330985,0,0,0,0,0,0
1/1/2022,Tinta,TINTA,Terrestre,Burgos,2P,0,24.222531,0,0,0,0,0,0
1/1/2022,Tinta,TINTA,Terrestre,Burgos,3P,0,24.484775,0,0,0,0,0,0
1/1/2022,Tintal,TINTAL,Terrestre,Cuencas del Sureste,1P,61.709559,46.675742,8.984888,8.755065,1.824406,0.005304,0.078006,0.762004
1/1/2022,Tintal,TINTAL,Terrestre,Cuencas del Sureste,2P,160.088822,126.104891,11.540002,11.240194,2.379971,0.006919,0.10176,0.994047
1/1/2022,Tintal,TINTAL,Terrestre,Cuencas del Sureste,3P,307.602853,245.204318,16.116801,15.739991,2.991246,0.008695,0.127896,1.24936
