AÑO,CAMPO_SIH,CATEGORIA,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
2020,DOCTOR COSS,2P,0.0,1.220857
2020,DOCTOR COSS,3P,0.0,2.258007
2020,DRAGON,1P,0.0,31.434886
2020,DRAGON,2P,0.0,36.901572
2020,DRAGON,3P,0.0,56.458629
2020,DULCE,1P,0.0,7.436548
2020,DULCE,2P,0.0,13.115367
2020,DULCE,3P,0.0,22.309645
2020,EBANO CHAPACAO,1P,3104.1,645.32
2020,EBANO CHAPACAO,2P,3104.1,645.32
2020,EBANO CHAPACAO,3P,3104.1,645.32
2020,ECLIPSE,1P,0.0,14.763281
2020,ECLIPSE,2P,0.0,14.905869
2020,ECLIPSE,3P,0.0,16.521643
2020,EDEN JOLOTE,1P,546.336012,1259.190935
2020,EDEN JOLOTE,2P,562.984093,1305.721341
2020,EDEN JOLOTE,3P,602.840476,1371.068935
2020,EK,1P,1017.560782,111.343155
2020,EK,2P,1017.560782,111.343155
2020,EK,3P,1017.560782,111.343155
2020,EL BURRO,1P,108.912402,21.403967
2020,EL BURRO,2P,108.912402,21.403967
2020,EL BURRO,3P,108.912402,21.403967
2020,EL GOLPE,1P,317.0,210.0
2020,EL GOLPE,2P,317.0,210.0
2020,EL GOLPE,3P,317.0,210.0
2020,EL PLAN,1P,391.368407,75.92532
2020,EL PLAN,2P,391.368407,75.92532
2020,EL PLAN,3P,391.368407,75.92532
2020,EL TIGRE,1P,0.383299,0.266855
2020,EL TIGRE,2P,0.383299,0.266855
2020,EL TIGRE,3P,0.383299,0.266855
2020,EL TREINTA,1P,162.308088,239.963432
2020,EL TREINTA,2P,175.321296,246.466879
2020,EL TREINTA,3P,175.321296,246.466879
2020,EMU,1P,0.0,71.383448
2020,EMU,2P,0.0,72.820675
2020,EMU,3P,0.0,76.166279
2020,ENISPE,1P,0.0,1.862256
2020,ENISPE,2P,0.0,1.862256
2020,ENISPE,3P,0.0,1.862256
2020,ENLACE,1P,0.0,171.933089
2020,ENLACE,2P,0.0,171.933089
2020,ENLACE,3P,0.0,173.324842
2020,ESAH,1P,82.069771,101.151062
2020,ESAH,2P,82.069771,101.151062
2020,ESAH,3P,82.069771,101.151062
2020,ESCARBADO,1P,64.272456,151.562157
2020,ESCARBADO,2P,64.272456,151.562157
2020,ESCARBADO,3P,64.272456,151.562157
2020,ESCOBAL,1P,609.208529,229.853922
2020,ESCOBAL,2P,1166.296464,440.042783
2020,ESCOBAL,3P,1325.243062,500.013215
2020,ESCUALO,1P,5.182392,2.560528
2020,ESCUALO,2P,5.182392,2.560528
2020,ESCUALO,3P,5.182392,2.560528
2020,ESPEJO,1P,0.0,13.288048
2020,ESPEJO,2P,0.0,13.288048
2020,ESPEJO,3P,0.0,13.288048
2020,ESTANZUELA,1P,0.0,0.0
2020,ESTANZUELA,2P,0.0,0.0
2020,ESTANZUELA,3P,0.0,0.0
2020,ETKAL,1P,32.881159,295.967241
2020,ETKAL,2P,32.881159,295.967241
2020,ETKAL,3P,32.881159,295.967241
2020,EXPLORADOR,1P,0.0,3.557484
2020,EXPLORADOR,2P,0.0,4.446855
2020,EXPLORADOR,3P,0.0,4.558026
2020,EZEQUIEL ORDONEZ,1P,162.749301,100.919095
2020,EZEQUIEL ORDONEZ,2P,162.749301,100.919095
2020,EZEQUIEL ORDONEZ,3P,175.01752,105.754527
2020,FAJA,1P,0.0,0.0
2020,FAJA,2P,0.0,0.0
2020,FAJA,3P,0.0,0.0
2020,FARAON,1P,0.0,0.0
2020,FARAON,2P,0.0,0.0
2020,FARAON,3P,0.0,0.0
2020,FENIX,1P,103.789297,345.963639
2020,FENIX,2P,103.789297,345.963639
2020,FENIX,3P,103.789297,345.963639
2020,FILADELFIA,1P,0.0,7.0138
2020,FILADELFIA,2P,0.0,7.232981
2020,FILADELFIA,3P,0.0,15.07965
2020,FILISOLA,1P,62.201584,2.968499
2020,FILISOLA,2P,62.201584,2.968499
2020,FILISOLA,3P,62.201584,2.968499
2020,FLORIDA,1P,0.0,0.0
2020,FLORIDA,2P,0.0,0.0
2020,FLORIDA,3P,0.0,0.0
2020,FORASTERO,1P,0.0,208.55439
2020,FORASTERO,2P,0.0,208.55439
2020,FORASTERO,3P,0.0,208.55439
2020,FORCADO,1P,0.0,7.000552
2020,FORCADO,2P,0.0,20.4403
2020,FORCADO,3P,0.0,32.644322
2020,FOTON,1P,0.0,1.823367
2020,FOTON,2P,0.0,1.823367
2020,FOTON,3P,0.0,1.823367
2020,FRIJOLILLO,1P,0.449577,0.0985
2020,FRIJOLILLO,2P,0.449577,0.0985
2020,FRIJOLILLO,3P,0.449577,0.0985
2020,FRONTERIZO,1P,0.0,94.812964
2020,FRONTERIZO,2P,0.0,105.168141
2020,FRONTERIZO,3P,0.0,116.286795
2020,FUNDADOR,1P,0.0,333.330251
2020,FUNDADOR,2P,0.0,537.39603
2020,FUNDADOR,3P,0.0,578.067037
2020,FURBERO,1P,1121.242312,504.55804
2020,FURBERO,2P,2179.605223,980.820406
2020,FURBERO,3P,4644.896557,2090.199307
2020,FURBERO PR,1P,0.167576,0.305781
2020,FURBERO PR,2P,0.167576,0.305781
2020,FURBERO PR,3P,0.167576,0.305781
2020,GALIA,1P,0.0,14.33145
2020,GALIA,2P,0.0,14.33145
2020,GALIA,3P,0.0,18.295468
2020,GALLO,1P,91.470624,50.308744
2020,GALLO,2P,633.079629,348.193106
2020,GALLO,3P,738.400006,406.119199
2020,GALLO PR,1P,0.094347,0.429188
2020,GALLO PR,2P,0.094347,0.429188
2020,GALLO PR,3P,0.094347,0.429188
2020,GARUFA,1P,0.0,16.750162
2020,GARUFA,2P,0.0,18.758359
2020,GARUFA,3P,0.0,22.555598
2020,GASIFERO,1P,98.426442,333.711622
2020,GASIFERO,2P,98.426442,340.37694
2020,GASIFERO,3P,98.426442,340.37694
2020,GATO,1P,0.0,1.597197
2020,GATO,2P,0.0,1.597197
2020,GATO,3P,0.0,4.754451
2020,GAUCHO,1P,39.364048,112.448405
2020,GAUCHO,2P,45.081551,133.31427
2020,GAUCHO,3P,45.919211,136.371287
2020,GEMINIS,1P,0.0,136.410591
2020,GEMINIS,2P,0.0,164.289873
2020,GEMINIS,3P,0.0,187.764671
2020,GENERAL,1P,0.0,48.214151
2020,GENERAL,2P,0.0,54.754672
2020,GENERAL,3P,0.0,59.660063
2020,GIGANTE,1P,0.0,39.835296
2020,GIGANTE,2P,0.0,39.835296
2020,GIGANTE,3P,0.0,42.370269
2020,GIRALDAS,1P,464.593172,2744.19522
2020,GIRALDAS,2P,464.593172,2744.19522
2020,GIRALDAS,3P,464.593172,2828.603982
2020,GOMENO,1P,0.0,0.0
2020,GOMENO,2P,0.0,0.0
2020,GOMENO,3P,0.0,0.0
2020,GRAN MORELOS,1P,36.092548,29.788695
2020,GRAN MORELOS,2P,36.092548,29.788695
2020,GRAN MORELOS,3P,36.092548,29.788695
2020,GRANDE,1P,0.0,8.336778
2020,GRANDE,2P,0.0,10.115458
2020,GRANDE,3P,0.0,27.924615
2020,GUADALUPE,1P,5.830646,11.19229
2020,GUADALUPE,2P,5.830646,11.19229
2020,GUADALUPE,3P,5.830646,11.19229
2020,GUARICHO,1P,111.310699,85.093429
2020,GUARICHO,2P,111.310699,85.093429
2020,GUARICHO,3P,111.310699,85.093429
2020,GUBICHA,1P,1.537545,1.72653
2020,GUBICHA,2P,1.537545,1.72653
2020,GUBICHA,3P,1.537545,1.72653
2020,GURUMAL,1P,0.0,1.961003
2020,GURUMAL,2P,0.0,1.961003
2020,GURUMAL,3P,0.0,1.961003
2020,GUSANO,1P,0.0,0.0
2020,GUSANO,2P,0.0,0.0
2020,GUSANO,3P,0.0,0.0
2020,HALLAZGO,1P,256.196785,163.98135
2020,HALLAZGO,2P,256.196785,163.98135
2020,HALLAZGO,3P,256.196785,163.98135
2020,HAYABIL,1P,0.0,0.0
2020,HAYABIL,2P,0.0,0.0
2020,HAYABIL,3P,3.172161,25.520148
2020,HECHICERA,1P,0.0,0.0
2020,HECHICERA,2P,0.0,0.0
2020,HECHICERA,3P,0.0,0.0
2020,HIDALGO,1P,0.0,26.918451
2020,HIDALGO,2P,0.0,26.918451
2020,HIDALGO,3P,0.0,39.381823
2020,HIGUERON,1P,0.192071,0.124016
2020,HIGUERON,2P,0.192071,0.124016
2020,HIGUERON,3P,0.192071,0.124016
2020,HOK,1P,0.0,0.0
2020,HOK,2P,203.403053,140.628081
2020,HOK,3P,203.403053,140.628081
2020,HOKCHI,1P,367.66,113.653139
2020,HOKCHI,2P,396.3,122.506498
2020,HOKCHI,3P,418.6,129.4
2020,HOMOL,1P,387.261581,445.621682
2020,HOMOL,2P,419.236733,684.033216
2020,HOMOL,3P,419.236733,684.033216
2020,HORCON,1P,11.348631,4.10342
2020,HORCON,2P,11.348631,4.10342
2020,HORCON,3P,11.348631,4.10342
2020,HORCONES,1P,346.855989,162.224225
2020,HORCONES,2P,1109.32653,518.83099
2020,HORCONES,3P,1188.80002,556.000668
2020,HORMIGUERO,1P,0.0,1112.41677
2020,HORMIGUERO,2P,0.0,1135.351928
2020,HORMIGUERO,3P,0.0,1135.351928
2020,HUATEMPO,1P,0.0,7.753367
2020,HUATEMPO,2P,0.0,7.753367
2020,HUATEMPO,3P,0.0,7.884692
2020,HUEHUETEPEC,1P,5.517051,3.15389
2020,HUEHUETEPEC,2P,5.517051,3.15389
2020,HUEHUETEPEC,3P,5.517051,3.15389
2020,HUERTA,1P,0.0,0.0
2020,HUERTA,2P,0.0,0.0
2020,HUERTA,3P,0.0,0.0
2020,HUIZACHE,1P,0.0,31.237815
2020,HUIZACHE,2P,0.0,34.986353
2020,HUIZACHE,3P,0.0,35.819361
2020,HUIZOTATE,1P,2.159888,2.546632
2020,HUIZOTATE,2P,2.159888,2.546632
2020,HUIZOTATE,3P,2.159888,2.546632
2020,HUMAPA,1P,969.973455,421.646625
2020,HUMAPA,2P,2850.978705,1239.317986
2020,HUMAPA,3P,4384.678282,1906.01587
2020,ICHALKIL,1P,444.264094,613.889109
2020,ICHALKIL,2P,1514.624155,1756.531943
2020,ICHALKIL,3P,1514.624155,1756.531943
2020,IGNACIO ALLENDE,1P,0.288475,0.171685
2020,IGNACIO ALLENDE,2P,0.288475,0.171685
2020,IGNACIO ALLENDE,3P,0.288475,0.171685
2020,INDIGENA,1P,0.0,0.0
2020,INDIGENA,2P,0.0,0.0
2020,INDIGENA,3P,0.0,0.0
2020,INTEGRAL,1P,0.0,8.23657
2020,INTEGRAL,2P,0.0,15.85094
2020,INTEGRAL,3P,0.0,17.691532
2020,IRENA,1P,0.0,3.040483
2020,IRENA,2P,0.0,3.040483
2020,IRENA,3P,0.0,3.040483
2020,IRIDE,1P,1419.347691,1932.461416
2020,IRIDE,2P,1449.655524,1938.956372
2020,IRIDE,3P,1696.143327,1953.986272
2020,IRIS,1P,33.71684,203.726726
2020,IRIS,2P,33.71684,203.726726
2020,IRIS,3P,33.71684,203.726726
2020,ISLA DE LOBOS,1P,57.682704,14.870572
2020,ISLA DE LOBOS,2P,57.682704,14.870572
2020,ISLA DE LOBOS,3P,57.682704,14.895504
2020,ITLA,1P,0.0,0.0
2020,ITLA,2P,0.0,0.0
2020,ITLA,3P,57.281992,21.54073
2020,IXACHI,1P,541.388347,4437.609399
2020,IXACHI,2P,821.790055,6735.984051
2020,IXACHI,3P,1011.796399,8293.413098
2020,IXHUATLAN,1P,26.55977,1.565778
2020,IXHUATLAN,2P,26.55977,1.565778
2020,IXHUATLAN,3P,26.55977,1.565778
2020,IXHUATLAN ORIENTE,1P,66.319814,64.462731
2020,IXHUATLAN ORIENTE,2P,66.319814,64.462731
2020,IXHUATLAN ORIENTE,3P,66.319814,64.462731
2020,IXTAL,1P,938.700923,1461.590502
2020,IXTAL,2P,1025.504966,1475.334292
2020,IXTAL,3P,1025.504966,1475.334292
2020,IXTOC,1P,300.319851,342.036293
2020,IXTOC,2P,300.319851,342.036293
2020,IXTOC,3P,300.319851,342.036293
2020,JABONERA,1P,0.877469,0.271703
2020,JABONERA,2P,0.877469,0.271703
2020,JABONERA,3P,0.877469,0.271703
2020,JACINTO,1P,171.824047,596.605927
2020,JACINTO,2P,190.855481,635.490731
2020,JACINTO,3P,263.407853,677.639288
2020,JADE,1P,0.0,2.5434
2020,JADE,2P,0.0,2.5434
2020,JADE,3P,0.0,2.5434
2020,JAF,1P,0.0,15.869242
2020,JAF,2P,0.0,15.869242
2020,JAF,3P,0.0,15.869242
2020,JAMAYA,1P,0.260553,0.184324
2020,JAMAYA,2P,0.260553,0.184324
2020,JAMAYA,3P,0.260553,0.184324
2020,JARAGUAY,1P,0.0,4.173654
2020,JARAGUAY,2P,0.0,5.564872
2020,JARAGUAY,3P,0.0,23.84945
2020,JARIBU,1P,0.0,2.795126
2020,JARIBU,2P,0.0,2.795126
2020,JARIBU,3P,0.0,2.795126
2020,JAUJAL,1P,0.0,65.315171
2020,JAUJAL,2P,0.0,65.315171
2020,JAUJAL,3P,0.0,380.29965
2020,JILIAPA,1P,133.749664,84.293815
2020,JILIAPA,2P,133.749664,84.293815
2020,JILIAPA,3P,133.749664,84.293815
2020,JIMBAL,1P,0.0,0.256239
2020,JIMBAL,2P,0.0,0.99892
2020,JIMBAL,3P,0.0,0.99892
2020,JOSE COLOMO,1P,21.634493,2938.900536
2020,JOSE COLOMO,2P,21.634493,2964.666622
2020,JOSE COLOMO,3P,21.634493,2964.666622
2020,JUAN FELIPE,1P,48.416235,27.18364
2020,JUAN FELIPE,2P,48.416235,27.18364
2020,JUAN FELIPE,3P,48.416235,27.18364
2020,JUJO TECOMINOACAN,1P,3760.380801,4020.575887
2020,JUJO TECOMINOACAN,2P,3760.380801,4020.575887
2020,JUJO TECOMINOACAN,3P,3760.380801,4020.575887
2020,JUREL,1P,0.0,0.0
2020,JUREL,2P,0.0,0.0
2020,JUREL,3P,420.051485,707.427823
2020,JUSPI,1P,32.919337,142.701768
2020,JUSPI,2P,39.984836,175.057431
2020,JUSPI,3P,39.984836,175.057431
2020,KAB,1P,233.135732,349.237876
2020,KAB,2P,233.135732,349.237876
2020,KAB,3P,233.135732,349.237876
2020,KABUKI,1P,0.0,94.223435
2020,KABUKI,2P,0.0,94.223435
2020,KABUKI,3P,0.0,94.223435
2020,KACH,1P,0.0,0.0
2020,KACH,2P,405.010974,52.857877
2020,KACH,3P,586.30687,76.518758
2020,KAMBESAH,1P,240.032829,127.032702
2020,KAMBESAH,2P,240.032829,127.032702
2020,KAMBESAH,3P,240.032829,127.032702
2020,KAMELOT,1P,0.0,25.16135
2020,KAMELOT,2P,0.0,25.16135
2020,KAMELOT,3P,0.0,25.16135
2020,KANAAB,1P,93.34671,49.193618
2020,KANAAB,2P,93.34671,49.193618
2020,KANAAB,3P,94.365448,86.925162
2020,KASTELAN,1P,0.0,0.0
2020,KASTELAN,2P,0.0,0.0
2020,KASTELAN,3P,614.293164,79.857953
2020,KAX,1P,260.441219,585.945677
2020,KAX,2P,260.441219,585.945677
2020,KAX,3P,260.441219,585.945677
2020,KAY,1P,0.0,0.0
2020,KAY,2P,0.0,0.0
2020,KAY,3P,2.403808,13.371546
2020,KAYAB,1P,1924.05687,265.904132
2020,KAYAB,2P,3090.026115,427.040762
2020,KAYAB,3P,6966.396524,750.976056
2020,KIBO,1P,0.0,8.099127
2020,KIBO,2P,0.0,8.099127
2020,KIBO,3P,0.0,8.099127
2020,KIX,1P,0.0,0.0
2020,KIX,2P,23.836158,72.845088
2020,KIX,3P,114.350806,349.463129
2020,KOBAN,1P,18.866381,89.556013
2020,KOBAN,2P,44.762174,212.479638
2020,KOBAN,3P,44.762174,212.479638
2020,KODIAK,1P,0.0,0.0
2020,KODIAK,2P,0.0,0.0
2020,KODIAK,3P,0.0,0.0
2020,KOSNI,1P,0.0,0.0
2020,KOSNI,2P,0.0,0.0
2020,KOSNI,3P,0.0,243.671518
2020,KRIPTON,1P,0.0,84.195481
2020,KRIPTON,2P,0.0,101.034577
2020,KRIPTON,3P,0.0,101.034577
2020,KU,1P,5883.572255,3030.04835
2020,KU,2P,5883.572255,3030.04835
2020,KU,3P,5967.058456,3098.015671
2020,KUIL,1P,356.186857,589.952928
2020,KUIL,2P,356.186857,589.952928
2020,KUIL,3P,356.186857,589.952928
2020,KUTZ,1P,329.009984,176.025462
2020,KUTZ,2P,329.009984,176.025462
2020,KUTZ,3P,329.009984,176.025462
2020,LA CENTRAL,1P,7.120808,33.853284
2020,LA CENTRAL,2P,7.120808,33.853284
2020,LA CENTRAL,3P,7.120808,33.853284
2020,LA VENTA,1P,206.025146,204.693077
2020,LA VENTA,2P,206.025146,204.693077
2020,LA VENTA,3P,206.025146,204.693077
2020,LACAMANGO,1P,107.203443,147.806733
2020,LACAMANGO,2P,107.203443,147.806733
2020,LACAMANGO,3P,113.472492,154.702673
2020,LACANTUN,1P,15.419487,2.62342
2020,LACANTUN,2P,15.419487,2.62342
2020,LACANTUN,3P,15.419487,2.62342
2020,LAGUNA ALEGRE,1P,0.0,21.522379
2020,LAGUNA ALEGRE,2P,0.0,21.522379
2020,LAGUNA ALEGRE,3P,0.0,21.522379
2020,LAGUNA NUEVA,1P,0.029742,1.168932
2020,LAGUNA NUEVA,2P,0.029742,1.168932
2020,LAGUNA NUEVA,3P,0.029742,1.168932
2020,LAKACH,1P,0.0,505.084073
2020,LAKACH,2P,0.0,1311.139979
2020,LAKACH,3P,0.0,1311.139979
2020,LAMPAZOS,1P,0.0,0.0
2020,LAMPAZOS,2P,0.0,0.0
2020,LAMPAZOS,3P,0.0,0.0
2020,LANKAHUASA,1P,0.0,513.06002
2020,LANKAHUASA,2P,0.0,513.06002
2020,LANKAHUASA,3P,0.0,513.06002
2020,LERMA,1P,0.0,0.0
2020,LERMA,2P,0.0,0.0
2020,LERMA,3P,0.0,0.0
2020,LIMON,1P,433.8,87.98
2020,LIMON,2P,433.8,87.98
2020,LIMON,3P,433.8,87.98
2020,LIMONARIA,1P,1.103079,0.408407
2020,LIMONARIA,2P,1.103079,0.408407
2020,LIMONARIA,3P,1.103079,0.408407
2020,LIZAMBA,1P,0.0,778.234769
2020,LIZAMBA,2P,0.0,778.234769
2020,LIZAMBA,3P,0.0,778.234769
2020,LLANURA,1P,0.0,0.0
2020,LLANURA,2P,0.0,0.0
2020,LLANURA,3P,0.0,0.0
2020,LLORON,1P,0.0,3.274297
2020,LLORON,2P,0.0,3.274297
2020,LLORON,3P,0.0,3.274297
2020,LOBINA,1P,12.10399,5.424036
2020,LOBINA,2P,12.10399,5.424036
2020,LOBINA,3P,12.10399,5.424036
2020,LOBO,1P,0.0,11.788809
2020,LOBO,2P,0.0,11.788809
2020,LOBO,3P,0.0,11.788809
2020,LOMITAS,1P,0.059544,143.415042
2020,LOMITAS,2P,0.059544,155.61103
2020,LOMITAS,3P,0.059544,175.15351
2020,LOS SOLDADOS,1P,133.240257,277.426624
2020,LOS SOLDADOS,2P,133.240257,277.426624
2020,LOS SOLDADOS,3P,133.240257,277.426624
2020,LUM,1P,437.626971,91.797347
2020,LUM,2P,546.604973,115.409255
2020,LUM,3P,691.400038,146.781529
2020,LUNA PALAPA,1P,243.262584,1149.906968
2020,LUNA PALAPA,2P,243.262584,1149.906968
2020,LUNA PALAPA,3P,249.195861,1166.56337
2020,MACUILE,1P,0.0,4.398716
2020,MACUILE,2P,0.0,4.398716
2020,MACUILE,3P,0.0,4.398716
2020,MACUSPANA,1P,0.0,0.246747
2020,MACUSPANA,2P,0.0,3.818129
2020,MACUSPANA,3P,0.0,5.02847
2020,MADERA,1P,0.0,89.55984
2020,MADERA,2P,0.0,89.55984
2020,MADERA,3P,0.0,89.55984
2020,MADERACEO,1P,0.0,3.766416
2020,MADERACEO,2P,0.0,3.766416
2020,MADERACEO,3P,0.0,3.766416
2020,MADREFIL,1P,150.000863,194.000656
2020,MADREFIL,2P,185.00615,239.440719
2020,MADREFIL,3P,312.999257,423.146415
2020,MAESTROS,1P,0.0,0.0
2020,MAESTROS,2P,0.0,0.0
2020,MAESTROS,3P,0.0,0.0
2020,MAGALLANES TUCAN PAJONAL,1P,1030.571984,616.60045
2020,MAGALLANES TUCAN PAJONAL,2P,1030.571984,616.60045
2020,MAGALLANES TUCAN PAJONAL,3P,1030.571984,616.60045
2020,MAKECH,1P,0.0,0.0
2020,MAKECH,2P,63.522525,21.343526
2020,MAKECH,3P,137.257518,46.118434
2020,MALOOB,1P,7196.056493,2509.343756
2020,MALOOB,2P,7196.056493,2509.343756
2020,MALOOB,3P,7196.056493,2509.343756
2020,MALTA,1P,0.0,0.0
2020,MALTA,2P,0.0,0.0
2020,MALTA,3P,0.0,0.0
2020,MANDARIN,1P,0.0,4.044123
2020,MANDARIN,2P,0.0,4.077016
2020,MANDARIN,3P,0.0,4.077016
2020,MANEA,1P,4.766828,12.889477
2020,MANEA,2P,4.766828,12.889477
2020,MANEA,3P,4.766828,12.889477
2020,MANGAR,1P,0.0,0.0
2020,MANGAR,2P,0.0,8.998938
2020,MANGAR,3P,0.0,13.349184
2020,MANIK,1P,100.088864,93.749947
2020,MANIK,2P,100.088864,93.749947
2020,MANIK,3P,100.088864,93.749947
2020,MANIK NW,1P,6.68816,9.076957
2020,MANIK NW,2P,62.85046,85.298644
2020,MANIK NW,3P,225.653362,154.214418
2020,MARABU,1P,0.0,0.95452
2020,MARABU,2P,0.0,0.95452
2020,MARABU,3P,0.0,0.95452
2020,MARQUES,1P,0.041602,0.012481
2020,MARQUES,2P,0.041602,0.012481
2020,MARQUES,3P,0.041602,0.012481
2020,MARSOPA,1P,68.64341,35.845518
2020,MARSOPA,2P,68.64341,35.845518
2020,MARSOPA,3P,68.64341,35.845518
2020,MASTER,1P,0.0,28.483246
2020,MASTER,2P,0.0,46.60967
2020,MASTER,3P,0.0,65.280486
2020,MATA PIONCHE,1P,145.243286,539.662275
2020,MATA PIONCHE,2P,145.243286,539.662275
2020,MATA PIONCHE,3P,145.243286,539.662275
2020,MATAMOROS,1P,0.0,0.0
2020,MATAMOROS,2P,0.0,0.0
2020,MATAMOROS,3P,0.0,0.0
2020,MAY,1P,335.514254,1911.385689
2020,MAY,2P,335.514254,1911.385689
2020,MAY,3P,335.514254,1911.385689
2020,MECATEPEC NORTE,1P,0.398989,0.52796
2020,MECATEPEC NORTE,2P,0.398989,0.52796
2020,MECATEPEC NORTE,3P,0.398989,0.52796
2020,MECAYUCAN,1P,48.364492,434.502793
2020,MECAYUCAN,2P,48.364492,434.502793
2020,MECAYUCAN,3P,48.364492,434.502793
2020,MECOACAN,1P,124.142805,82.917279
2020,MECOACAN,2P,124.142805,82.917279
2020,MECOACAN,3P,124.142805,82.917279
2020,MEJILLON,1P,0.0,0.0
2020,MEJILLON,2P,0.0,0.0
2020,MEJILLON,3P,50.084003,135.226541
2020,MEN,1P,0.0,0.0
2020,MEN,2P,0.0,150.20594
2020,MEN,3P,0.0,266.885254
2020,MENE,1P,0.0,0.0
2020,MENE,2P,203.114032,43.153607
2020,MENE,3P,203.114032,43.153607
2020,MERCED,1P,0.0,132.492269
2020,MERCED,2P,0.0,150.988341
2020,MERCED,3P,0.0,188.735426
2020,MESA CERRADA,1P,37.824772,13.677411
2020,MESA CERRADA,2P,37.824772,13.677411
2020,MESA CERRADA,3P,37.824772,13.677411
2020,MESA CHICA,1P,0.885797,2.162757
2020,MESA CHICA,2P,0.885797,2.162757
2020,MESA CHICA,3P,0.885797,2.162757
2020,MIAHUAPAN,1P,13.042637,9.129828
2020,MIAHUAPAN,2P,351.071187,245.749344
2020,MIAHUAPAN,3P,1033.657911,857.934366
2020,MINERO,1P,0.0,0.73844
2020,MINERO,2P,0.0,0.73844
2020,MINERO,3P,0.0,4.020454
2020,MIQUETLA,1P,90.574033,54.344312
2020,MIQUETLA,2P,408.750935,245.250075
2020,MIQUETLA,3P,588.815639,353.288683
2020,MIRADOR,1P,0.0,9.228615
2020,MIRADOR,2P,0.0,9.228615
2020,MIRADOR,3P,0.0,9.228615
2020,MIRALEJOS,1P,20.056549,110.723242
2020,MIRALEJOS,2P,20.056549,110.723242
2020,MIRALEJOS,3P,20.056549,110.723242
2020,MISION,1P,0.0,147.331681
2020,MISION,2P,0.0,170.91383
2020,MISION,3P,0.0,174.01713
2020,MISON,1P,41.759483,35.397356
2020,MISON,2P,90.942865,77.087567
2020,MISON,3P,126.003974,106.807057
2020,MIXTAN,1P,0.0,21.095584
2020,MIXTAN,2P,0.0,21.095584
2020,MIXTAN,3P,0.0,21.095584
2020,MIZTON,1P,309.043023,205.724548
2020,MIZTON,2P,467.0,317.418376
2020,MIZTON,3P,467.0,317.418376
2020,MOJARRENAS,1P,0.0,224.386228
2020,MOJARRENAS,2P,0.0,245.377699
2020,MOJARRENAS,3P,0.0,263.276586
2020,MOLOACAN,1P,221.70173,121.93571
2020,MOLOACAN,2P,221.70173,121.93571
2020,MOLOACAN,3P,221.70173,121.93571
2020,MONCLOVA,1P,0.0,281.277277
2020,MONCLOVA,2P,0.0,281.277277
2020,MONCLOVA,3P,0.0,281.277277
2020,MONTERREY,1P,20.077042,422.642435
2020,MONTERREY,2P,20.077042,446.2201
2020,MONTERREY,3P,20.077042,478.154291
2020,MORA,1P,395.458333,600.57431
2020,MORA,2P,395.458333,600.57431
2020,MORA,3P,395.458333,600.57431
2020,MORAL,1P,0.0,0.287519
2020,MORAL,2P,0.0,0.287519
2020,MORAL,3P,0.0,0.287519
2020,MORALES,1P,0.0,3.202525
2020,MORALES,2P,0.0,3.202525
2020,MORALES,3P,0.0,3.202525
2020,MORALILLO,1P,64.038984,41.695063
2020,MORALILLO,2P,64.038984,41.695063
2020,MORALILLO,3P,64.038984,41.695063
2020,MORSA,1P,33.190291,10.435558
2020,MORSA,2P,33.190291,10.435558
2020,MORSA,3P,33.190291,10.435558
2020,MOZUTLA,1P,33.832201,15.197395
2020,MOZUTLA,2P,33.832201,15.197395
2020,MOZUTLA,3P,33.832201,15.197395
2020,MULACH,1P,58.747209,25.95849
2020,MULACH,2P,165.828224,63.180265
2020,MULACH,3P,533.385822,203.634618
2020,MUREX,1P,0.0,60.575221
2020,MUREX,2P,0.0,77.536283
2020,MUREX,3P,0.0,92.074336
2020,MURO,1P,73.899524,16.72104
2020,MURO,2P,73.899524,16.72104
2020,MURO,3P,73.899524,16.72104
2020,MUSPAC,1P,163.203405,2720.051362
2020,MUSPAC,2P,163.203405,2720.051362
2020,MUSPAC,3P,163.203405,2720.051362
2020,NAB,1P,0.0,0.0
2020,NAB,2P,0.0,0.0
2020,NAB,3P,407.950055,33.043889
2020,NAK,1P,12.104571,49.476733
2020,NAK,2P,77.992168,318.788456
2020,NAK,3P,138.668369,566.798901
2020,NAMACA,1P,0.0,0.0
2020,NAMACA,2P,0.0,0.0
2020,NAMACA,3P,7.348583,32.764427
2020,NARVAEZ,1P,0.0,325.573578
2020,NARVAEZ,2P,0.0,325.573578
2020,NARVAEZ,3P,0.0,325.573578
2020,NAVEGANTE,1P,16.950722,48.918009
2020,NAVEGANTE,2P,16.950722,48.918009
2020,NAVEGANTE,3P,264.087394,762.128574
2020,NAYADE,1P,0.0,0.0
2020,NAYADE,2P,0.0,0.0
2020,NAYADE,3P,85.924042,39.076561
2020,NAZARETH,1P,22.193579,192.501961
2020,NAZARETH,2P,22.193579,192.501961
2020,NAZARETH,3P,22.193579,192.501961
2020,NEJO,1P,53.026661,949.743459
2020,NEJO,2P,55.579781,1038.896488
2020,NEJO,3P,58.236842,1127.564812
2020,NELASH,1P,78.340912,149.549214
2020,NELASH,2P,89.711318,171.254799
2020,NELASH,3P,89.711318,171.254799
2020,NICAPA,1P,7.984582,9.70147
2020,NICAPA,2P,14.089582,16.77147
