CAMPO_SIH,CATEGORIA,AÑO,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
AHUATEPEC,3P,2015,2012.599499,1000.46321
AHUATEPEC,3P,2016,1994.431599,991.429983
AHUATEPEC,3P,2017,1996.450255,992.433455
AHUATEPEC,3P,2018,1996.4503,992.43345
AHUATEPEC,3P,2019,1996.450255,992.433455
AHUATEPEC,3P,2020,1996.450255,992.433455
AHUATEPEC,3P,2021,1996.431769,992.424265
AHUATEPEC,3P,2022,1996.529195,992.472696
AHUATEPEC,3P,2023,1996.529195,992.472696
AHUATEPEC,3P,2024,0.0,0.0
AKAL,1P,2010,30556.26775,14724.90518
AKAL,1P,2011,30556.26775,14724.90518
AKAL,1P,2012,30565.4809,14727.3461
AKAL,1P,2013,30649.66479,14749.64963
AKAL,1P,2014,30685.64381,14759.18185
AKAL,1P,2015,30685.64381,14759.18185
AKAL,1P,2016,30685.64381,14759.15259
AKAL,1P,2017,30685.64381,14759.15259
AKAL,1P,2018,30685.64406,14759.15214
AKAL,1P,2019,30685.64381,14759.15259
AKAL,1P,2020,30685.64381,14759.15259
AKAL,1P,2021,30685.6455,14759.15304
AKAL,1P,2022,30686.85712,14759.73617
AKAL,1P,2023,30687.86394,14760.22043
AKAL,1P,2024,30687.86394,14760.22043
AKAL,2P,2010,30556.26775,14724.90518
AKAL,2P,2011,30556.26775,14724.90518
AKAL,2P,2012,30565.4809,14727.3461
AKAL,2P,2013,30768.44761,14781.11974
AKAL,2P,2014,30804.42827,14790.65239
AKAL,2P,2015,30804.42827,14790.65239
AKAL,2P,2016,30804.42827,14790.62307
AKAL,2P,2017,30804.42827,14790.62307
AKAL,2P,2018,30804.42851,14790.62262
AKAL,2P,2019,30804.42827,14790.62307
AKAL,2P,2020,30804.42827,14790.62307
AKAL,2P,2021,30804.43076,14790.62373
AKAL,2P,2022,30805.64627,14791.2079
AKAL,2P,2023,30806.65699,14791.69319
AKAL,2P,2024,30806.65699,14791.69319
AKAL,3P,2010,30556.26775,14724.90518
AKAL,3P,2011,30556.26775,14724.90518
AKAL,3P,2012,30565.4809,14727.3461
AKAL,3P,2013,30768.44761,14781.11974
AKAL,3P,2014,30818.83967,14794.47052
AKAL,3P,2015,30818.83967,14794.47052
AKAL,3P,2016,30818.83967,14794.4412
AKAL,3P,2017,30818.83967,14794.4412
AKAL,3P,2018,30818.83991,14794.44074
AKAL,3P,2019,30818.83967,14794.4412
AKAL,3P,2020,30818.83967,14794.4412
AKAL,3P,2021,30818.84225,14794.44188
AKAL,3P,2022,30820.05824,14795.02617
AKAL,3P,2023,30821.06943,14795.51159
AKAL,3P,2024,30821.06943,14795.51159
AKAL NW,1P,2023,77.291483,18.27105
AKAL NW,1P,2024,76.215143,18.015272
AKAL NW,2P,2023,102.775799,24.295326
AKAL NW,2P,2024,102.763172,24.290534
AKAL NW,3P,2023,163.077072,38.550034
AKAL NW,3P,2024,163.108815,38.55467
AKPUL,1P,2010,0.0,40.859604
AKPUL,1P,2011,0.0,40.859604
AKPUL,1P,2012,0.0,40.859604
AKPUL,1P,2013,0.0,40.859604
AKPUL,1P,2014,0.0,40.859604
AKPUL,1P,2015,0.0,40.859604
AKPUL,1P,2016,0.0,40.859523
AKPUL,1P,2017,0.0,40.859523
AKPUL,1P,2018,0.0,40.859523
AKPUL,1P,2019,0.0,40.859523
AKPUL,1P,2020,0.0,40.859523
AKPUL,1P,2021,0.0,0.0
AKPUL,1P,2022,0.0,40.861139
AKPUL,1P,2023,0.0,40.862479
AKPUL,1P,2024,0.0,0.0
AKPUL,2P,2010,0.0,126.494198
AKPUL,2P,2011,0.0,126.494198
AKPUL,2P,2012,0.0,126.494198
AKPUL,2P,2013,0.0,126.494198
AKPUL,2P,2014,0.0,126.494198
AKPUL,2P,2015,0.0,126.494198
AKPUL,2P,2016,0.0,126.493948
AKPUL,2P,2017,0.0,126.493948
AKPUL,2P,2018,0.0,126.49395
AKPUL,2P,2019,0.0,126.493948
AKPUL,2P,2020,0.0,126.493948
AKPUL,2P,2021,0.0,126.492776
AKPUL,2P,2022,0.0,126.49895
AKPUL,2P,2023,0.0,126.503099
AKPUL,2P,2024,0.0,126.503338
AKPUL,3P,2010,0.0,273.037383
AKPUL,3P,2011,0.0,273.037383
AKPUL,3P,2012,0.0,273.037383
AKPUL,3P,2013,0.0,273.037383
AKPUL,3P,2014,0.0,273.037383
AKPUL,3P,2015,0.0,273.037383
AKPUL,3P,2016,0.0,273.036842
AKPUL,3P,2017,0.0,273.036842
AKPUL,3P,2018,0.0,273.03684
AKPUL,3P,2019,0.0,273.036842
AKPUL,3P,2020,0.0,273.036842
AKPUL,3P,2021,0.0,273.034313
AKPUL,3P,2022,0.0,273.047639
AKPUL,3P,2023,0.0,273.056596
AKPUL,3P,2024,0.0,273.057112
ALAK,1P,2010,0.0,0.0
ALAK,1P,2011,0.0,0.0
ALAK,1P,2012,0.0,0.0
ALAK,1P,2013,0.0,0.0
ALAK,1P,2014,0.0,0.0
ALAK,1P,2015,0.0,0.0
ALAK,1P,2016,0.0,0.0
ALAK,1P,2017,0.0,0.0
ALAK,1P,2018,0.0,0.0
ALAK,1P,2019,0.0,0.0
ALAK,1P,2020,0.0,0.0
ALAK,1P,2022,0.0,0.0
ALAK,1P,2023,0.0,0.0
ALAK,1P,2024,0.0,0.0
ALAK,2P,2010,260.567208,87.778563
ALAK,2P,2011,260.567208,87.778563
ALAK,2P,2012,260.567208,87.778563
ALAK,2P,2013,260.567208,87.778563
ALAK,2P,2014,260.567208,87.778563
ALAK,2P,2015,260.567208,87.778563
ALAK,2P,2016,260.567208,87.778389
ALAK,2P,2017,260.567208,87.778389
ALAK,2P,2018,260.56721,87.778389
ALAK,2P,2019,260.567208,87.778389
ALAK,2P,2020,260.567208,87.778389
ALAK,2P,2022,260.577511,87.781859
ALAK,2P,2023,260.58606,87.78474
ALAK,2P,2024,260.58606,87.78474
ALAK,3P,2010,260.567208,87.778563
ALAK,3P,2011,260.567208,87.778563
ALAK,3P,2012,260.567208,87.778563
ALAK,3P,2013,260.567208,87.778563
ALAK,3P,2014,260.567208,87.778563
ALAK,3P,2015,260.567208,87.778563
ALAK,3P,2016,260.567208,87.778389
ALAK,3P,2017,260.567208,87.778389
ALAK,3P,2018,260.56721,87.778389
ALAK,3P,2019,260.567208,87.778389
ALAK,3P,2020,260.567208,87.778389
ALAK,3P,2022,260.577511,87.781859
ALAK,3P,2023,260.58606,87.78474
ALAK,3P,2024,260.58606,87.78474
ALAMBRA,1P,2011,0.0,1.49788
ALAMBRA,1P,2012,0.0,2.995761
ALAMBRA,1P,2013,0.0,2.995761
ALAMBRA,1P,2014,0.0,2.995761
ALAMBRA,1P,2015,0.0,2.995761
ALAMBRA,1P,2016,0.0,2.995755
ALAMBRA,1P,2017,0.0,2.995755
ALAMBRA,1P,2018,0.0,2.995755
ALAMBRA,1P,2019,0.0,2.995755
ALAMBRA,1P,2020,0.0,2.995755
ALAMBRA,1P,2021,0.0,2.995727
ALAMBRA,1P,2022,0.0,2.995879
ALAMBRA,1P,2023,0.0,2.995879
ALAMBRA,2P,2011,0.0,16.883775
ALAMBRA,2P,2012,0.0,8.987282
ALAMBRA,2P,2013,0.0,8.987282
ALAMBRA,2P,2014,0.0,8.987282
ALAMBRA,2P,2015,0.0,8.987282
ALAMBRA,2P,2016,0.0,8.987265
ALAMBRA,2P,2017,0.0,8.987265
ALAMBRA,2P,2018,0.0,8.987264
ALAMBRA,2P,2019,0.0,8.987265
ALAMBRA,2P,2020,0.0,8.987265
ALAMBRA,2P,2021,0.0,8.987181
ALAMBRA,2P,2022,0.0,8.987637
ALAMBRA,2P,2023,0.0,8.987637
ALAMBRA,3P,2011,0.0,24.119679
ALAMBRA,3P,2012,0.0,8.987282
ALAMBRA,3P,2013,0.0,8.987282
ALAMBRA,3P,2014,0.0,8.987282
ALAMBRA,3P,2015,0.0,8.987282
ALAMBRA,3P,2016,0.0,8.987265
ALAMBRA,3P,2017,0.0,8.987265
ALAMBRA,3P,2018,0.0,8.987264
ALAMBRA,3P,2019,0.0,8.987265
ALAMBRA,3P,2020,0.0,8.987265
ALAMBRA,3P,2021,0.0,8.987181
ALAMBRA,3P,2022,0.0,8.987637
ALAMBRA,3P,2023,0.0,8.987637
ALAMEDA,1P,2010,0.0,0.0
ALAMEDA,1P,2011,0.0,0.0
ALAMEDA,1P,2012,0.0,0.0
ALAMEDA,1P,2013,0.0,0.0
ALAMEDA,1P,2014,0.0,0.0
ALAMEDA,1P,2015,0.0,0.0
ALAMEDA,1P,2016,0.0,0.0
ALAMEDA,1P,2017,0.0,0.0
ALAMEDA,1P,2018,0.0,0.0
ALAMEDA,1P,2019,0.0,0.0
ALAMEDA,1P,2020,0.0,0.0
ALAMEDA,1P,2021,0.0,0.0
ALAMEDA,1P,2022,0.0,0.0
ALAMEDA,1P,2023,0.0,0.0
ALAMEDA,1P,2024,0.0,0.0
ALAMEDA,2P,2010,0.0,0.0
ALAMEDA,2P,2011,0.0,0.0
ALAMEDA,2P,2012,0.0,0.0
ALAMEDA,2P,2013,0.0,0.0
ALAMEDA,2P,2014,0.0,0.0
ALAMEDA,2P,2015,0.0,0.0
ALAMEDA,2P,2016,0.0,0.0
ALAMEDA,2P,2017,0.0,0.0
ALAMEDA,2P,2018,0.0,0.0
ALAMEDA,2P,2019,0.0,0.0
ALAMEDA,2P,2020,0.0,0.0
ALAMEDA,2P,2021,0.0,0.0
ALAMEDA,2P,2022,0.0,0.0
ALAMEDA,2P,2023,0.0,0.0
ALAMEDA,2P,2024,0.0,0.0
ALAMEDA,3P,2010,21.807417,21.146486
ALAMEDA,3P,2011,21.807417,21.146486
ALAMEDA,3P,2012,21.807417,21.146486
ALAMEDA,3P,2013,21.807417,21.146486
ALAMEDA,3P,2014,21.807417,21.146486
ALAMEDA,3P,2015,21.807417,21.146097
ALAMEDA,3P,2016,21.807417,21.146055
ALAMEDA,3P,2017,21.807417,21.146055
ALAMEDA,3P,2018,21.807417,21.146055
ALAMEDA,3P,2019,21.807417,21.146055
ALAMEDA,3P,2020,21.807417,21.146055
ALAMEDA,3P,2021,21.807215,21.145859
ALAMEDA,3P,2022,21.807215,21.145859
ALAMEDA,3P,2023,21.809032,21.147621
ALAMEDA,3P,2024,21.809032,21.147621
ALAMO SAN ISIDRO,1P,2010,173.496299,81.050032
ALAMO SAN ISIDRO,1P,2011,173.496299,81.050032
ALAMO SAN ISIDRO,1P,2012,208.872866,97.575602
ALAMO SAN ISIDRO,1P,2013,208.872866,97.575602
ALAMO SAN ISIDRO,1P,2014,208.872866,97.575602
ALAMO SAN ISIDRO,1P,2015,208.872866,97.575602
ALAMO SAN ISIDRO,1P,2016,208.872866,97.575409
ALAMO SAN ISIDRO,1P,2017,208.872866,97.575409
ALAMO SAN ISIDRO,1P,2018,208.872864,97.575409
ALAMO SAN ISIDRO,1P,2019,208.872866,97.575409
ALAMO SAN ISIDRO,1P,2020,208.872866,97.575409
ALAMO SAN ISIDRO,1P,2021,208.870932,97.574506
ALAMO SAN ISIDRO,1P,2022,208.881125,97.579267
ALAMO SAN ISIDRO,1P,2023,208.881125,97.579267
ALAMO SAN ISIDRO,1P,2024,0.0,0.0
ALAMO SAN ISIDRO,2P,2010,173.496299,81.050032
ALAMO SAN ISIDRO,2P,2011,173.496299,81.050032
ALAMO SAN ISIDRO,2P,2012,208.872866,97.575602
ALAMO SAN ISIDRO,2P,2013,208.872866,97.575602
ALAMO SAN ISIDRO,2P,2014,208.872866,97.575602
ALAMO SAN ISIDRO,2P,2015,208.872866,97.575602
ALAMO SAN ISIDRO,2P,2016,208.872866,97.575409
ALAMO SAN ISIDRO,2P,2017,208.872866,97.575409
ALAMO SAN ISIDRO,2P,2018,208.872864,97.575409
ALAMO SAN ISIDRO,2P,2019,208.872866,97.575409
ALAMO SAN ISIDRO,2P,2020,208.872866,97.575409
ALAMO SAN ISIDRO,2P,2021,208.870932,97.574506
ALAMO SAN ISIDRO,2P,2022,208.881125,97.579267
ALAMO SAN ISIDRO,2P,2023,208.881125,97.579267
ALAMO SAN ISIDRO,2P,2024,0.0,0.0
ALAMO SAN ISIDRO,3P,2010,175.738307,82.913047
ALAMO SAN ISIDRO,3P,2011,175.738307,82.913047
ALAMO SAN ISIDRO,3P,2012,211.114874,99.438617
ALAMO SAN ISIDRO,3P,2013,211.114874,99.438617
ALAMO SAN ISIDRO,3P,2014,211.114874,99.438617
ALAMO SAN ISIDRO,3P,2015,211.114874,99.438617
ALAMO SAN ISIDRO,3P,2016,211.114874,99.43842
ALAMO SAN ISIDRO,3P,2017,211.114874,99.43842
ALAMO SAN ISIDRO,3P,2018,211.114872,99.43842
ALAMO SAN ISIDRO,3P,2019,211.114874,99.43842
ALAMO SAN ISIDRO,3P,2020,211.114874,99.43842
ALAMO SAN ISIDRO,3P,2021,211.112919,99.4375
ALAMO SAN ISIDRO,3P,2022,211.123222,99.442352
ALAMO SAN ISIDRO,3P,2023,211.123222,99.442352
ALAMO SAN ISIDRO,3P,2024,0.0,0.0
ALAZAN,1P,2010,66.315097,39.467147
ALAZAN,1P,2011,66.315077,39.467135
ALAZAN,1P,2012,66.315077,39.467135
ALAZAN,1P,2013,66.315077,39.467135
ALAZAN,1P,2014,66.315077,39.467135
ALAZAN,1P,2015,66.315077,39.467135
ALAZAN,1P,2016,66.315077,39.467056
ALAZAN,1P,2017,66.315077,39.467056
ALAZAN,1P,2018,66.315077,39.467056
ALAZAN,1P,2019,66.315077,39.467056
ALAZAN,1P,2020,66.315077,39.467056
ALAZAN,1P,2021,66.314463,39.466691
ALAZAN,1P,2022,66.317699,39.468617
ALAZAN,1P,2023,66.317699,39.468617
ALAZAN,1P,2024,66.317699,39.468617
ALAZAN,2P,2010,66.315097,39.467147
ALAZAN,2P,2011,66.315077,39.467135
ALAZAN,2P,2012,66.315077,39.467135
ALAZAN,2P,2013,66.315077,39.467135
ALAZAN,2P,2014,66.315077,39.467135
ALAZAN,2P,2015,66.315077,39.467135
ALAZAN,2P,2016,66.315077,39.467056
ALAZAN,2P,2017,66.315077,39.467056
ALAZAN,2P,2018,66.315077,39.467056
ALAZAN,2P,2019,66.315077,39.467056
ALAZAN,2P,2020,66.315077,39.467056
ALAZAN,2P,2021,66.314463,39.466691
ALAZAN,2P,2022,66.317699,39.468617
ALAZAN,2P,2023,66.317699,39.468617
ALAZAN,2P,2024,66.317699,39.468617
ALAZAN,3P,2010,66.315097,39.467147
ALAZAN,3P,2011,66.315077,39.467135
ALAZAN,3P,2012,66.315077,39.467135
ALAZAN,3P,2013,66.315077,39.467135
ALAZAN,3P,2014,66.315077,39.467135
ALAZAN,3P,2015,66.315077,39.467135
ALAZAN,3P,2016,66.315077,39.467056
ALAZAN,3P,2017,66.315077,39.467056
ALAZAN,3P,2018,66.315077,39.467056
ALAZAN,3P,2019,66.315077,39.467056
ALAZAN,3P,2020,66.315077,39.467056
ALAZAN,3P,2021,66.314463,39.466691
ALAZAN,3P,2022,66.317699,39.468617
ALAZAN,3P,2023,66.317699,39.468617
ALAZAN,3P,2024,66.317699,39.468617
ALCARAVAN,1P,2010,0.0,0.238332
ALCARAVAN,1P,2011,0.0,0.238332
ALCARAVAN,1P,2012,0.0,0.238332
ALCARAVAN,1P,2013,0.0,0.238332
ALCARAVAN,1P,2014,0.0,0.238332
ALCARAVAN,1P,2015,0.0,0.238332
ALCARAVAN,1P,2016,0.0,0.238332
ALCARAVAN,1P,2017,0.0,0.238332
ALCARAVAN,1P,2018,0.0,0.238332
ALCARAVAN,1P,2019,0.0,0.0
ALCARAVAN,1P,2020,0.0,0.0
ALCARAVAN,2P,2010,0.0,0.238332
ALCARAVAN,2P,2011,0.0,0.238332
ALCARAVAN,2P,2012,0.0,0.238332
ALCARAVAN,2P,2013,0.0,0.238332
ALCARAVAN,2P,2014,0.0,0.238332
ALCARAVAN,2P,2015,0.0,0.238332
ALCARAVAN,2P,2016,0.0,0.238332
ALCARAVAN,2P,2017,0.0,0.238332
ALCARAVAN,2P,2018,0.0,0.238332
ALCARAVAN,2P,2019,0.0,0.0
ALCARAVAN,2P,2020,0.0,0.0
ALCARAVAN,3P,2010,0.0,0.238332
ALCARAVAN,3P,2011,0.0,0.238332
ALCARAVAN,3P,2012,0.0,0.238332
ALCARAVAN,3P,2013,0.0,0.238332
ALCARAVAN,3P,2014,0.0,0.238332
ALCARAVAN,3P,2015,0.0,0.238332
ALCARAVAN,3P,2016,0.0,0.238332
ALCARAVAN,3P,2017,0.0,0.238332
ALCARAVAN,3P,2018,0.0,0.238332
ALCARAVAN,3P,2019,0.0,0.0
ALCARAVAN,3P,2020,0.0,0.0
ALGODONERO,1P,2010,0.0,1.995571
ALGODONERO,1P,2011,0.0,0.361499
ALGODONERO,1P,2012,0.0,0.389752
ALGODONERO,1P,2013,0.0,0.389752
ALGODONERO,1P,2014,0.0,0.389752
ALGODONERO,1P,2015,0.0,0.389752
ALGODONERO,1P,2016,0.0,0.389751
ALGODONERO,1P,2017,0.0,0.389751
ALGODONERO,1P,2018,0.0,0.389751
ALGODONERO,1P,2019,0.0,0.389751
ALGODONERO,1P,2020,0.0,0.389751
ALGODONERO,1P,2021,0.0,0.389748
ALGODONERO,1P,2022,0.0,0.389768
ALGODONERO,1P,2023,0.0,0.389768
ALGODONERO,1P,2024,0.0,0.0
ALGODONERO,2P,2010,0.0,1.995571
ALGODONERO,2P,2011,0.0,0.361499
ALGODONERO,2P,2012,0.0,0.389752
ALGODONERO,2P,2013,0.0,0.389752
ALGODONERO,2P,2014,0.0,0.389752
ALGODONERO,2P,2015,0.0,0.389752
ALGODONERO,2P,2016,0.0,0.389751
ALGODONERO,2P,2017,0.0,0.389751
ALGODONERO,2P,2018,0.0,0.389751
ALGODONERO,2P,2019,0.0,0.389751
ALGODONERO,2P,2020,0.0,0.389751
ALGODONERO,2P,2021,0.0,0.389748
ALGODONERO,2P,2022,0.0,0.389768
ALGODONERO,2P,2023,0.0,0.389768
ALGODONERO,2P,2024,0.0,0.0
ALGODONERO,3P,2010,0.0,52.487189
ALGODONERO,3P,2011,0.0,0.996131
ALGODONERO,3P,2012,0.0,1.683742
ALGODONERO,3P,2013,0.0,1.683742
ALGODONERO,3P,2014,0.0,1.683742
ALGODONERO,3P,2015,0.0,1.683742
ALGODONERO,3P,2016,0.0,1.683738
ALGODONERO,3P,2017,0.0,1.683738
ALGODONERO,3P,2018,0.0,1.683738
ALGODONERO,3P,2019,0.0,1.683738
ALGODONERO,3P,2020,0.0,1.683738
ALGODONERO,3P,2021,0.0,1.683723
ALGODONERO,3P,2022,0.0,1.683809
ALGODONERO,3P,2023,0.0,1.683809
ALGODONERO,3P,2024,0.0,1.294041
ALJIBE,1P,2010,0.0,5.081809
ALJIBE,1P,2011,0.0,5.081809
ALJIBE,1P,2012,0.0,5.081809
ALJIBE,1P,2013,0.0,5.081809
ALJIBE,1P,2014,0.0,5.081809
ALJIBE,1P,2015,0.0,5.081809
ALJIBE,1P,2016,0.0,5.081809
ALJIBE,1P,2017,0.0,5.081809
ALJIBE,2P,2010,0.0,5.081809
ALJIBE,2P,2011,0.0,5.081809
ALJIBE,2P,2012,0.0,5.081809
ALJIBE,2P,2013,0.0,5.081809
ALJIBE,2P,2014,0.0,5.081809
ALJIBE,2P,2015,0.0,5.081809
ALJIBE,2P,2016,0.0,5.081809
ALJIBE,2P,2017,0.0,5.081809
ALJIBE,3P,2010,0.0,5.081809
ALJIBE,3P,2011,0.0,5.081809
ALJIBE,3P,2012,0.0,5.081809
ALJIBE,3P,2013,0.0,5.081809
ALJIBE,3P,2014,0.0,5.081809
ALJIBE,3P,2015,0.0,5.081809
ALJIBE,3P,2016,0.0,5.081809
ALJIBE,3P,2017,0.0,5.081809
ALMENDRO,1P,2010,0.0,31.360319
ALMENDRO,1P,2011,0.0,31.360319
ALMENDRO,1P,2012,0.0,31.360319
ALMENDRO,1P,2013,0.0,31.360319
ALMENDRO,1P,2014,0.0,31.360319
ALMENDRO,1P,2015,0.0,31.360319
ALMENDRO,1P,2016,0.0,31.360257
ALMENDRO,1P,2017,0.0,31.360257
ALMENDRO,1P,2018,0.0,31.360257
ALMENDRO,1P,2019,0.0,31.360257
ALMENDRO,1P,2020,0.0,31.360257
ALMENDRO,1P,2021,0.0,31.359966
ALMENDRO,1P,2022,0.0,31.359966
ALMENDRO,1P,2023,0.0,31.362585
ALMENDRO,1P,2024,0.0,31.362585
ALMENDRO,2P,2010,0.0,40.121675
ALMENDRO,2P,2011,0.0,40.121675
ALMENDRO,2P,2012,0.0,40.121675
ALMENDRO,2P,2013,0.0,40.121675
ALMENDRO,2P,2014,0.0,40.121675
ALMENDRO,2P,2015,0.0,40.121675
ALMENDRO,2P,2016,0.0,40.121596
ALMENDRO,2P,2017,0.0,40.121596
ALMENDRO,2P,2018,0.0,40.121596
ALMENDRO,2P,2019,0.0,40.121596
ALMENDRO,2P,2020,0.0,40.121596
ALMENDRO,2P,2021,0.0,40.121224
ALMENDRO,2P,2022,0.0,40.121224
ALMENDRO,2P,2023,0.0,40.124574
ALMENDRO,2P,2024,0.0,40.124574
ALMENDRO,3P,2010,0.0,40.121675
ALMENDRO,3P,2011,0.0,40.121675
ALMENDRO,3P,2012,0.0,40.121675
ALMENDRO,3P,2013,0.0,40.121675
ALMENDRO,3P,2014,0.0,40.121675
ALMENDRO,3P,2015,0.0,40.121675
ALMENDRO,3P,2016,0.0,40.121596
ALMENDRO,3P,2017,0.0,40.121596
ALMENDRO,3P,2018,0.0,40.121596
ALMENDRO,3P,2019,0.0,40.121596
ALMENDRO,3P,2020,0.0,40.121596
ALMENDRO,3P,2021,0.0,40.121224
ALMENDRO,3P,2022,0.0,40.121224
ALMENDRO,3P,2023,0.0,40.124574
ALMENDRO,3P,2024,0.0,40.124574
ALONDRA,1P,2010,0.0,208.78103
ALONDRA,1P,2011,0.0,208.78103
ALONDRA,1P,2012,0.0,208.78103
ALONDRA,1P,2013,0.0,208.78103
ALONDRA,1P,2014,0.0,208.78103
ALONDRA,1P,2015,0.0,208.78103
ALONDRA,1P,2016,0.0,208.780616
ALONDRA,1P,2017,0.0,208.780616
ALONDRA,1P,2018,0.0,208.78062
ALONDRA,1P,2019,0.0,208.780616
ALONDRA,1P,2020,0.0,208.780616
ALONDRA,1P,2021,0.0,208.778683
ALONDRA,1P,2022,0.0,208.789267
ALONDRA,1P,2023,0.0,208.789267
ALONDRA,1P,2024,0.0,0.0
ALONDRA,2P,2010,0.0,215.786887
ALONDRA,2P,2011,0.0,215.786887
ALONDRA,2P,2012,0.0,215.786887
ALONDRA,2P,2013,0.0,215.786887
ALONDRA,2P,2014,0.0,215.786887
ALONDRA,2P,2015,0.0,215.786887
ALONDRA,2P,2016,0.0,215.786459
ALONDRA,2P,2017,0.0,215.786459
ALONDRA,2P,2018,0.0,215.78646
ALONDRA,2P,2019,0.0,215.786459
ALONDRA,2P,2020,0.0,215.786459
ALONDRA,2P,2021,0.0,215.784461
ALONDRA,2P,2022,0.0,215.795401
ALONDRA,2P,2023,0.0,215.795401
ALONDRA,2P,2024,0.0,0.0
ALONDRA,3P,2010,0.0,249.518792
ALONDRA,3P,2011,0.0,249.518792
ALONDRA,3P,2012,0.0,249.518792
ALONDRA,3P,2013,0.0,249.518792
ALONDRA,3P,2014,0.0,249.518792
ALONDRA,3P,2015,0.0,249.518792
ALONDRA,3P,2016,0.0,249.518297
ALONDRA,3P,2017,0.0,249.518297
ALONDRA,3P,2018,0.0,249.5183
ALONDRA,3P,2019,0.0,249.518297
ALONDRA,3P,2020,0.0,249.518297
ALONDRA,3P,2021,0.0,249.515987
ALONDRA,3P,2022,0.0,249.528637
ALONDRA,3P,2023,0.0,249.528637
ALONDRA,3P,2024,0.0,0.0
ALTAMIRA,1P,2010,103.192476,103.192476
ALTAMIRA,1P,2011,103.192476,103.192476
ALTAMIRA,1P,2012,103.192476,103.192476
ALTAMIRA,1P,2013,114.717471,114.717471
ALTAMIRA,1P,2014,114.717471,114.717471
ALTAMIRA,1P,2015,114.717471,114.717471
ALTAMIRA,1P,2016,114.717471,114.717243
ALTAMIRA,1P,2017,114.717471,114.717243
ALTAMIRA,1P,2018,114.71747,114.71724
ALTAMIRA,1P,2019,228.603605,228.603152
ALTAMIRA,1P,2020,133.386134,117.935909
ALTAMIRA,1P,2021,133.388038,117.936337
ALTAMIRA,1P,2022,133.392541,117.94084
ALTAMIRA,1P,2023,133.392541,117.94084
ALTAMIRA,1P,2024,0.0,0.0
ALTAMIRA,2P,2010,103.192476,103.192476
ALTAMIRA,2P,2011,103.192476,103.192476
ALTAMIRA,2P,2012,103.192476,103.192476
ALTAMIRA,2P,2013,131.497238,131.497238
ALTAMIRA,2P,2014,131.497238,131.497238
ALTAMIRA,2P,2015,131.497238,131.497238
ALTAMIRA,2P,2016,131.497238,131.496977
ALTAMIRA,2P,2017,131.497238,131.496977
ALTAMIRA,2P,2018,131.49724,131.49698
ALTAMIRA,2P,2019,262.041592,262.041072
ALTAMIRA,2P,2020,150.044354,134.594096
ALTAMIRA,2P,2021,150.046258,134.594524
ALTAMIRA,2P,2022,150.05142,134.599686
ALTAMIRA,2P,2023,150.05142,134.599686
ALTAMIRA,2P,2024,0.0,0.0
ALTAMIRA,3P,2010,103.192476,103.192476
ALTAMIRA,3P,2011,103.192476,103.192476
ALTAMIRA,3P,2012,103.192476,103.192476
ALTAMIRA,3P,2013,199.60335,199.60335
ALTAMIRA,3P,2014,199.60335,199.60335
ALTAMIRA,3P,2015,199.60335,199.60335
ALTAMIRA,3P,2016,199.60335,199.602954
ALTAMIRA,3P,2017,199.60335,199.602954
ALTAMIRA,3P,2018,199.60335,199.60295
ALTAMIRA,3P,2019,397.760319,397.75953
ALTAMIRA,3P,2020,217.656969,202.206577
ALTAMIRA,3P,2021,217.658873,202.207005
ALTAMIRA,3P,2022,217.666708,202.21484
ALTAMIRA,3P,2023,217.666708,202.21484
ALTAMIRA,3P,2024,0.0,0.0
ALUX,1P,2010,172.012379,56.936097
ALUX,1P,2011,172.012379,56.936097
ALUX,1P,2012,28.360029,9.38717
ALUX,1P,2013,28.360029,9.38717
ALUX,1P,2014,28.360029,9.38717
ALUX,1P,2015,28.360029,9.38717
ALUX,1P,2016,28.360029,9.387151
ALUX,1P,2017,28.360029,9.387151
ALUX,1P,2018,28.360029,9.387151
ALUX,1P,2019,28.360029,9.387151
ALUX,1P,2020,28.360029,9.387151
ALUX,1P,2021,0.0,0.0
ALUX,1P,2022,28.36115,9.387522
ALUX,1P,2023,28.362081,9.38783
ALUX,1P,2024,28.362081,9.38783
ALUX,2P,2010,245.939749,81.406056
ALUX,2P,2011,245.939749,81.406056
ALUX,2P,2012,70.959977,23.487753
ALUX,2P,2013,70.959977,23.487753
ALUX,2P,2014,70.959977,23.487753
ALUX,2P,2015,70.959977,23.487753
ALUX,2P,2016,70.959977,23.487706
ALUX,2P,2017,70.959977,23.487706
ALUX,2P,2018,70.959977,23.487706
ALUX,2P,2019,70.959977,23.487706
ALUX,2P,2020,70.959977,23.487706
ALUX,2P,2021,70.95932,23.487488
ALUX,2P,2022,70.962783,23.488634
ALUX,2P,2023,70.965111,23.489405
ALUX,2P,2024,70.965111,23.489405
ALUX,3P,2010,263.193141,87.116929
ALUX,3P,2011,263.193141,87.116929
ALUX,3P,2012,103.990018,34.420697
ALUX,3P,2013,103.990018,34.420697
ALUX,3P,2014,103.990018,34.420697
ALUX,3P,2015,103.990018,34.420697
ALUX,3P,2016,103.990018,34.420628
ALUX,3P,2017,103.990018,34.420628
ALUX,3P,2018,103.99002,34.420628
ALUX,3P,2019,103.990018,34.420628
ALUX,3P,2020,103.990018,34.420628
